Transaction_ID,Date,Store_Name,City,Customer_Name,Gender,Segment,Product_Name,Category,Size,Quantity,Unit_Price,Employee_Name,Position
TRX-20240508-01517,2024-05-08,Pramice South Hills,Jakarta Selatan,Anisa Putri 12,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20240508-01518,2024-05-08,Pramice Sunset Road,Badung,Fajar Nugroho 77,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Bayu Pratama,Store Supervisor
TRX-20240508-01519,2024-05-08,Pramice South Hills,Jakarta Selatan,Rina Melati 25,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240508-01520,2024-05-08,Pramice South Hills,Jakarta Selatan,Rina Melati 25,Female,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240508-01521,2024-05-08,Pramice Sunset Road,Badung,Maya Sari 27,Female,Regular,Cookies & Cream Cone,Cone,Large,3,20000,Siska Dewi,Cashier
TRX-20240508-01522,2024-05-08,Pramice Braga Street,Bandung,Anisa Putri 73,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240509-01523,2024-05-09,Pramice Braga Street,Bandung,Joko Widodo 25,Female,Member,Vanilla Velvet Cone,Cone,Regular,3,15000,Rian Hidayat,Cashier
TRX-20240509-01524,2024-05-09,Pramice Braga Street,Bandung,Eko Prasetyo 7,Female,Student,Double Choco Fudge,Scoop,Large,1,25000,Bayu Pratama,Store Supervisor
TRX-20240509-01525,2024-05-09,Pramice South Hills,Jakarta Selatan,Budi Santoso 47,Male,Regular,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240509-01526,2024-05-09,Pramice Central Mall,Jakarta Pusat,Budi Santoso 27,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240509-01527,2024-05-09,Pramice Sunset Road,Badung,Dewi Lestari 30,Female,Student,Matcha Green Tea Scoop,Scoop ,Regular,1,22000,Siska Dewi,Cashier
TRX-20240509-01528,2024-05-09,Pramice Sunset Road,Badung,Dewi Lestari 50,Male,Regular,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240509-01529,2024-05-09,Pramice Sunset Road,Badung,Dewi Lestari 13,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20240509-01530,2024-05-09,Pramice South Hills,Jakarta Selatan,Dewi Lestari 1,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20240509-01531,2024-05-09,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 11,Female,Member,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240509-01532,2024-05-09,Pramice Braga Street  ,Bandung,Anisa Putri 27,Female,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240509-01533,2024-05-09,Pramice Braga Street,Bandung,Ahmad Fauzi 48,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Siska Dewi,Cashier
TRX-20240509-01534,2024-05-09,Pramice Braga Street,Bandung,Rina Melati 41,Female,Member,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240509-01535,2024-05-09,Pramice Braga Street,Bandung,Siti Rahma 83,Female,Student,Vanilla Velvet Cone,Cone,Regular,3,15000,Siska Dewi,Cashier
TRX-20240509-01536,2024-05-09,Pramice Braga Street,Bandung,Anisa Putri 56,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240510-01537,2024-05-10,Pramice Braga Street,Bandung,Maya Sari 29,Male,Regular,Double Choco Fudge,Scoop,Large,4,25000,Siska Dewi,Cashier
TRX-20240510-01538,2024-05-10,Pramice Central Mall,Jakarta Pusat,Maya Sari 12,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240510-01539,2024-05-10,Pramice Sunset Road,Badung,Ahmad Fauzi 36,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240510-01540,2024-05-10,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 74,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240510-01541,2024-05-10,Pramice Central Mall,Jakarta Pusat,Siti Rahma 9,Female,Regular,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20240510-01542,2024-05-10,Pramice Sunset Road,Badung,Fajar Nugroho 20,Male,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Siska Dewi,Cashier
TRX-20240510-01543,2024-05-10,Pramice Sunset Road  ,Badung,Fajar Nugroho 65,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240510-01544,2024-05-10,Pramice South Hills,Jakarta Selatan,Joko Widodo 74,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Bayu Pratama,Store Supervisor
TRX-20240510-01545,2024-05-10,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 9,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240510-01546,2024-05-10,Pramice Braga Street,Bandung,Anisa Putri 68,Female,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20240510-01547,2024-05-10,Pramice Sunset Road,Badung,Fajar Nugroho 22,Female,Regular,Mango Tango Milkshake,Milkshake,Large,3,35000,Nadia Fitri,Barista
TRX-20240510-01548,2024-05-10,Pramice Sunset Road  ,Badung,Eko Prasetyo 78,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20240511-01549,2024-05-11,Pramice South Hills,Jakarta Selatan,Maya Sari 58,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20240511-01550,2024-05-11,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 63,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240511-01551,2024-05-11,Pramice Braga Street,Bandung,Siti Rahma 19,Female,Member,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240511-01552,2024-05-11,Pramice Braga Street,Bandung,Fajar Nugroho 46,Female,Regular,Vanilla Velvet Cone,Cone,Regular,3,15000,Bayu Pratama,Store Supervisor
TRX-20240511-01553,2024-05-11,Pramice Sunset Road,Badung,Fajar Nugroho 40,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,4,30000,Siska Dewi,Cashier
TRX-20240511-01554,2024-05-11,Pramice Sunset Road,Badung,Dewi Lestari 66,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240511-01555,2024-05-11,Pramice Sunset Road,Badung,Rina Melati 37,Male,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Bayu Pratama,Store Supervisor
TRX-20240511-01556,2024-05-11,Pramice Braga Street,Bandung,Fajar Nugroho 86,Male,Regular,Mango Tango Milkshake,Milkshake,Large,3,35000,Rian Hidayat,Cashier
TRX-20240512-01557,2024-05-12,Pramice Sunset Road,Badung,Dewi Lestari 98,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240512-01558,2024-05-12,Pramice Sunset Road,Badung,Eko Prasetyo 25,Male,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Siska Dewi,Cashier
TRX-20240512-01559,2024-05-12,Pramice Sunset Road,Badung,Ahmad Fauzi 9,Male,Member,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20240512-01560,2024-05-12,Pramice South Hills,Jakarta Selatan,Siti Rahma 15,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20240512-01561,2024-05-12,Pramice Sunset Road,Badung,Rina Melati 81,Male,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Bayu Pratama,Store Supervisor
TRX-20240512-01562,2024-05-12,Pramice Sunset Road,Badung,Budi Santoso 29,Female,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240512-01563,2024-05-12,Pramice Braga Street,Bandung,Siti Rahma 33,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240512-01564,2024-05-12,Pramice South Hills,Jakarta Selatan,Fajar Nugroho 13,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20240512-01565,2024-05-12,Pramice Central Mall,Jakarta Pusat,Anisa Putri 80,Male,Member,Double Choco Fudge,Scoop,Large,3,25000,Siska Dewi,Cashier
TRX-20240512-01566,2024-05-12,Pramice Braga Street,Bandung,Budi Santoso 61,Female,Member,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240512-01567,2024-05-12,Pramice Braga Street,Bandung,Eko Prasetyo 52,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240512-01568,2024-05-12,Pramice Sunset Road  ,Badung,Siti Rahma 11,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20240512-01569,2024-05-12,Pramice Braga Street,Bandung,Budi Santoso 7,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240512-01570,2024-05-12,Pramice Sunset Road,Badung,Ahmad Fauzi 6,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240512-01571,2024-05-12,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 25,Female,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240513-01572,2024-05-13,Pramice Sunset Road,Badung,Maya Sari 60,Female,Regular,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20240513-01573,2024-05-13,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 5,Female,Student,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20240513-01574,2024-05-13,Pramice Sunset Road,Badung,Dewi Lestari 54,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20240513-01575,2024-05-13,Pramice South Hills,Jakarta Selatan,Maya Sari 8,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240513-01576,2024-05-13,Pramice Central Mall,Jakarta Pusat,Rina Melati 89,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240513-01577,2024-05-13,Pramice Sunset Road,Badung,Budi Santoso 61,Female,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240513-01578,2024-05-13,Pramice Sunset Road,Badung,Anisa Putri 64,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Siska Dewi,Cashier
TRX-20240513-01579,2024-05-13,Pramice Braga Street,Bandung,Maya Sari 97,Male,Regular,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20240513-01580,2024-05-13,Pramice Central Mall,Jakarta Pusat,Budi Santoso 19,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20240514-01581,2024-05-14,Pramice South Hills,Jakarta Selatan,Budi Santoso 99,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20240514-01582,2024-05-14,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 28,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20240514-01583,2024-05-14,Pramice Braga Street,Bandung,Budi Santoso 56,Female,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Siska Dewi,Cashier
TRX-20240514-01584,2024-05-14,Pramice Braga Street,Bandung,Budi Santoso 43,Female,Student,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20240514-01585,2024-05-14,Pramice Braga Street,Bandung,Maya Sari 41,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240514-01586,2024-05-14,Pramice South Hills,Jakarta Selatan,Joko Widodo 51,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20240514-01587,2024-05-14,Pramice South Hills,Jakarta Selatan,Budi Santoso 56,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20240514-01588,2024-05-14,Pramice Central Mall,Jakarta Pusat,Maya Sari 99,Male,Member,Mango Tango Milkshake,Milkshake,Large,4,35000,Bayu Pratama,Store Supervisor
TRX-20240514-01589,2024-05-14,Pramice Sunset Road,Badung,Fajar Nugroho 50,Female,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Siska Dewi,Cashier
TRX-20240514-01590,2024-05-14,Pramice Central Mall,Jakarta Pusat,Budi Santoso 62,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Siska Dewi,Cashier
TRX-20240514-01591,2024-05-14,Pramice Sunset Road,Badung,Ahmad Fauzi 54,Female,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240515-01592,2024-05-15,Pramice Sunset Road,Badung,Ahmad Fauzi 10,Male,Regular,Mango Tango Milkshake,Milkshake,Large,4,35000,Rian Hidayat,Cashier
TRX-20240515-01593,2024-05-15,Pramice Sunset Road,Badung,Anisa Putri 98,Female,Regular,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20240515-01594,2024-05-15,Pramice Central Mall,Jakarta Pusat,Rina Melati 11,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240515-01595,2024-05-15,Pramice Sunset Road,Badung,Siti Rahma 80,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240515-01596,2024-05-15,Pramice South Hills,Jakarta Selatan,Rina Melati 4,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240515-01597,2024-05-15,Pramice South Hills,Jakarta Selatan,Anisa Putri 80,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240515-01598,2024-05-15,Pramice Braga Street  ,Bandung,Rina Melati 50,Female,Regular,Mango Tango Milkshake,Milkshake,Large,3,35000,Nadia Fitri,Barista
TRX-20240515-01599,2024-05-15,Pramice Sunset Road,Badung,Rina Melati 84,Female,Student,Vanilla Velvet Cone,Cone,Regular,3,15000,Bayu Pratama,Store Supervisor
TRX-20240515-01600,2024-05-15,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 77,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240515-01601,2024-05-15,Pramice Sunset Road,Badung,Rina Melati 82,Male,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20240515-01602,2024-05-15,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 86,Female,Member,Vanilla Velvet Cone,Cone,Regular,4,15000,Bayu Pratama,Store Supervisor
TRX-20240515-01603,2024-05-15,Pramice Central Mall  ,Jakarta Pusat,Anisa Putri 10,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Bayu Pratama,Store Supervisor
TRX-20240516-01604,2024-05-16,Pramice South Hills,Jakarta Selatan,Fajar Nugroho 18,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240516-01605,2024-05-16,Pramice Sunset Road,Badung,Dewi Lestari 74,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240516-01606,2024-05-16,Pramice Central Mall  ,Jakarta Pusat,Joko Widodo 71,Male,Member,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240516-01607,2024-05-16,Pramice Braga Street,Bandung,Budi Santoso 35,Male,Regular,Vanilla Velvet Cone,Cone ,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240516-01608,2024-05-16,Pramice Braga Street,Bandung,Eko Prasetyo 47,Male,Member,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240516-01609,2024-05-16,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 22,Male,Student,Vanilla Velvet Cone,Cone,Regular,3,15000,Bayu Pratama,Store Supervisor
TRX-20240516-01610,2024-05-16,Pramice South Hills,Jakarta Selatan,Budi Santoso 53,Female,Student,Double Choco Fudge,Scoop,Large,2,25000,Siska Dewi,Cashier
TRX-20240516-01611,2024-05-16,Pramice South Hills,Jakarta Selatan,Maya Sari 28,Female,Regular,Vanilla Velvet Cone,Cone,Regular,3,15000,Nadia Fitri,Barista
TRX-20240516-01612,2024-05-16,Pramice Braga Street,Bandung,Dewi Lestari 35,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Bayu Pratama,Store Supervisor
TRX-20240516-01613,2024-05-16,Pramice Central Mall,Jakarta Pusat,Joko Widodo 96,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240516-01614,2024-05-16,Pramice South Hills,Jakarta Selatan,Dewi Lestari 30,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240516-01615,2024-05-16,Pramice Sunset Road,Badung,Dewi Lestari 84,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240516-01616,2024-05-16,Pramice South Hills,Jakarta Selatan,Rina Melati 48,Female,Member,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20240517-01617,2024-05-17,Pramice South Hills,Jakarta Selatan,Dewi Lestari 46,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240517-01618,2024-05-17,Pramice Central Mall,Jakarta Pusat,Budi Santoso 21,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240517-01619,2024-05-17,Pramice Sunset Road,Badung,Ahmad Fauzi 36,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Bayu Pratama,Store Supervisor
TRX-20240517-01620,2024-05-17,Pramice Braga Street,Bandung,Dewi Lestari 83,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Bayu Pratama,Store Supervisor
TRX-20240517-01621,2024-05-17,Pramice Braga Street,Bandung,Dewi Lestari 62,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Siska Dewi,Cashier
TRX-20240517-01622,2024-05-17,Pramice South Hills,Jakarta Selatan,Joko Widodo 15,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240517-01623,2024-05-17,Pramice Sunset Road,Badung,Siti Rahma 3,Male,Regular,Cookies & Cream Cone,Cone,Large,3,20000,Nadia Fitri,Barista
TRX-20240517-01624,2024-05-17,Pramice South Hills,Jakarta Selatan,Budi Santoso 68,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240517-01625,2024-05-17,Pramice Sunset Road,Badung,Ahmad Fauzi 25,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240517-01626,2024-05-17,Pramice Sunset Road,Badung,Eko Prasetyo 81,Female,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240517-01627,2024-05-17,Pramice Sunset Road,Badung,Anisa Putri 46,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240518-01628,2024-05-18,Pramice Central Mall,Jakarta Pusat,Eko Prasetyo 30,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240518-01629,2024-05-18,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 92,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240518-01630,2024-05-18,Pramice Central Mall,Jakarta Pusat,Joko Widodo 16,Female,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240518-01631,2024-05-18,Pramice Central Mall,Jakarta Pusat,Anisa Putri 6,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Siska Dewi,Cashier
TRX-20240518-01632,2024-05-18,Pramice Braga Street,Bandung,Siti Rahma 43,Male,Student,Double Choco Fudge,Scoop,Large,2,25000,Nadia Fitri,Barista
TRX-20240518-01633,2024-05-18,Pramice Braga Street,Bandung,Anisa Putri 46,Male,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240518-01634,2024-05-18,Pramice Sunset Road,Badung,Dewi Lestari 21,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240518-01635,2024-05-18,Pramice Sunset Road,Badung,Anisa Putri 85,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20240519-01636,2024-05-19,Pramice Sunset Road,Badung,Eko Prasetyo 88,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20240519-01637,2024-05-19,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 5,Male,Student,Double Choco Fudge,Scoop,Large,3,25000,Bayu Pratama,Store Supervisor
TRX-20240519-01638,2024-05-19,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 20,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240519-01639,2024-05-19,Pramice Sunset Road,Badung,Fajar Nugroho 77,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240519-01640,2024-05-19,Pramice Sunset Road,Badung,Dewi Lestari 78,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240519-01641,2024-05-19,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 89,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Rian Hidayat,Cashier
TRX-20240519-01642,2024-05-19,Pramice Braga Street,Bandung,Fajar Nugroho 7,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Siska Dewi,Cashier
TRX-20240519-01643,2024-05-19,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 31,Male,Member,Mango Tango Milkshake,Milkshake,Large,2,35000,Rian Hidayat,Cashier
TRX-20240519-01644,2024-05-19,Pramice South Hills,Jakarta Selatan,Anisa Putri 55,Male,Regular,Double Choco Fudge,Scoop,Large,3,25000,Rian Hidayat,Cashier
TRX-20240519-01645,2024-05-19,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 10,Male,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20240519-01646,2024-05-19,Pramice Sunset Road,Badung,Budi Santoso 98,Male,Student,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20240520-01647,2024-05-20,Pramice Sunset Road,Badung,Dewi Lestari 11,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240520-01648,2024-05-20,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 93,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240520-01649,2024-05-20,Pramice Sunset Road,Badung,Siti Rahma 21,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Bayu Pratama,Store Supervisor
TRX-20240520-01650,2024-05-20,Pramice Central Mall  ,Jakarta Pusat,Joko Widodo 98,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240520-01651,2024-05-20,Pramice Central Mall,Jakarta Pusat,Joko Widodo 1,Male,Member,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240520-01652,2024-05-20,Pramice Sunset Road,Badung,Eko Prasetyo 52,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240520-01653,2024-05-20,Pramice Sunset Road  ,Badung,Joko Widodo 47,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20240520-01654,2024-05-20,Pramice Braga Street,Bandung,Dewi Lestari 27,Female,Student,Vanilla Velvet Cone,Cone,Regular,3,15000,Nadia Fitri,Barista
TRX-20240520-01655,2024-05-20,Pramice Central Mall,Jakarta Pusat,Siti Rahma 17,Male,Member,Mango Tango Milkshake,Milkshake,Large,3,35000,Siska Dewi,Cashier
